id,is_iceberg
7fd58dbd,4.446296797361374e-18
22666426,3.512967240085744e-17
4bae16b9,4.6292428445146247e-17
a5953b7b,1.6390373733862655e-17
720ddece,1.3656689874704545e-17
e4fc697d,2.445579829656095e-17
e2e1df27,4.379751771442708e-18
42a1cc87,1.0511127973137907e-17
7cd4c795,1.1965903751324718e-18
912c11aa,1.496292309172971e-19
619f82b2,5.797129405205395e-14
a883693e,1.89101005447029e-16
6b810953,7.57926537041026e-17
7b8ec14a,2.302682889912457e-17
ce40c72a,3.3989149154824426e-17
88d0e09f,1.7794222516363638e-14
5be97bce,4.947184933072652e-17
26014fd2,4.630870471262333e-16
278008b7,8.716130492902321e-17
e8cf967c,3.59518136967699e-15
7045bc53,1.4967618117187772e-17
da9cbaf4,6.766847781121711e-18
8d656494,1.3145955576551478e-15
c55988d0,1.203656264421463e-15
780e1171,5.293969155229178e-16
13a31d5e,1.454712416151889e-17
1883e583,4.371458293185129e-17
5ee65141,4.313814286522905e-15
260e1d2e,1.0259445528017336e-19
c874b041,2.3342308967307394e-16
04f5386e,1.1646431089120253e-18
e575d0c0,1.1173299288376406e-17
44d63bf6,3.760333617036257e-17
5c4e9b0b,3.041684513920115e-15
eebcc3b6,2.490887522743054e-16
2f33c31e,1.2823946472532099e-16
28f5f216,6.135199553253257e-12
bb368d74,1.5405975534493104e-16
9dd66aea,2.807485895687068e-19
bf89449d,8.235096511689663e-17
de1b8020,5.180832023255605e-16
e9af758d,6.512459798823481e-17
64022bd4,9.194154769118223e-13
526789d8,4.936073251526896e-13
09025dbe,3.14693410219391e-12
115c6134,1.5445115338798949e-15
ce6aa2b2,1.9610199083643692e-17
b80c3064,5.420675098567231e-14
4e2762bd,6.92047476301478e-19
364242f4,4.3177569109773315e-19
bd3a96f4,7.275203876833114e-12
73d09bf9,9.69997894803677e-18
86937a8c,1.1262951604706741e-17
0969a0e4,3.417950326610758e-17
cfa4c867,1.8833630198466546e-14
da1e5985,1.1113505948845415e-14
dd22bfc6,3.517087473038985e-15
2fa1cecb,6.321710229033079e-16
4fde6327,1.613292353927651e-19
4457c5ae,1.4983393444085893e-16
ad27be49,1.0036108256723e-16
ba21ffbe,1.4335427797815134e-16
abd65309,4.1186851328787246e-17
6e3587f9,1.2392224367228422e-17
0e02c37f,3.6790588205137367e-17
b3fbf138,9.617065142244324e-21
5d494001,2.452706063011543e-19
d5d660bf,1.0665995043525799e-16
e4b67cb7,4.486796800922889e-18
2fbc6b02,1.1767792313787263e-14
3ca0c3b2,2.790051254819923e-19
7af13b7c,2.9667419779513815e-13
382198f0,8.401071993017345e-14
cdc5c9ed,4.937197501417127e-15
cca129c4,1.5250723990556496e-17
be9a6bea,2.215192782344305e-19
0c2b9434,1.3075236795785216e-15
15e0def7,1.4566782935956826e-17
c193ae99,1.3461283344239917e-17
42ec7df2,4.070989741077613e-20
917300c1,1.1183106341718835e-17
29e487c8,3.425450559340414e-20
ff66dfbd,1.7599260148800727e-18
1dfbef19,6.105114375299498e-17
ef8d5737,7.929904833909457e-14
5ac62625,1.5608120264992698e-14
9eda83f8,1.985945507198552e-17
c5ff45a7,3.3938750694462795e-17
8b031162,6.008717724562773e-18
11fa3e76,4.3241071662001435e-17
93da94f9,3.900024239289517e-19
68e53103,5.744263946826507e-18
dc0dc7fe,5.023353034130625e-15
24e94921,5.430130866170609e-15
d392087f,1.6117754525427633e-16
f5e7a1bc,3.7105444579138326e-18
7b42399c,3.1287676535899744e-17
9e2f2501,5.31724403243295e-16
88f7c9f8,4.77132156046078e-20
889ea184,1.4259928913996858e-18
5e0d7a22,9.627762047889968e-14
80042bdf,6.306261621933304e-19
077b6c68,1.1179219833610755e-18
006369ec,2.7753746553858436e-16
0ef3db85,1.4464074897146322e-16
187d1375,7.196845214848215e-18
19421236,2.1556392679086966e-19
36856034,6.742038814753899e-17
184095a0,2.0200438152429118e-19
cb857d4f,2.3183278213823044e-13
a49f2976,6.235987847792984e-16
c885c8fb,1.442099136037762e-16
290ad1c1,2.5749491403801023e-18
5da44185,3.074039399029996e-17
4e1c0f40,5.3881962766552985e-17
6811f516,1.5121143500622104e-16
c643494a,6.753187224177643e-16
89b389ae,1.5272612843925874e-17
99f69fae,1.699999095606321e-16
85ce64f5,2.3602948615239178e-17
f39fda18,6.52775946378216e-16
62fde645,3.1904226439546934e-13
54d976e4,2.8483393638640846e-18
214093ab,8.948528540360319e-17
9e091904,2.2595162380358057e-16
58524bde,6.756150780701849e-16
3a7c5aa7,3.6456271580045485e-17
98ff7b84,4.069381197903624e-17
ba3a611d,3.4834777880270857e-16
3bde5fa5,1.1676107641161665e-17
a0030881,5.676499160376571e-17
2eb4938c,3.1683008538778423e-13
9a605545,1.267147769859297e-19
844f2bfa,1.0548691568242919e-16
4d5e1ea0,2.7921331493077108e-15
e4fbfec8,9.254160857914577e-18
86ce8eca,4.6677097340834355e-15
d52c6043,4.653453661361377e-14
21c46c83,1.1212640990926163e-14
dfdfb031,3.279830582379282e-19
35e4aaca,3.189090159484709e-13
017bcd36,3.360173941933768e-14
8ae998ba,1.821647543851789e-18
6c08a718,1.982161155896122e-17
a54ad43e,1.3210022683683567e-19
587bf099,1.7350321347827866e-14
b8e4ba9a,7.217806606845019e-15
d29eff4d,7.133573177177299e-17
5edb551d,2.4505760005559154e-17
6eec33e0,1.804236505342652e-15
c2149448,9.572682469209759e-18
bd81b915,2.6224849437086464e-16
b10b49f8,7.203111262836515e-13
cf14ef53,3.1891282802025e-16
c27fdbb6,2.881567334801793e-15
e4351dd8,1.1393505024477618e-16
1ca3c9ec,1.1112991799846431e-15
2dcccddb,4.873813020122463e-17
a8c32975,5.37378645951238e-17
d940095f,1.4246248198661261e-15
ca389493,7.31969807942459e-17
dbc9cdf1,1.0109137117193648e-19
dbb14840,7.845284670173844e-17
d52cfd90,1.495196811849221e-19
b4096333,4.819622763832889e-17
93e8e5ad,4.599212300530071e-18
b0dfd29c,2.123680078913696e-16
cd4b5986,3.155729029938434e-15
aa3a8108,3.135159774491539e-17
254d2238,9.439968321329996e-16
738ee6ba,6.438699110985393e-17
f5af2459,3.702825704745855e-17
809b49f3,6.795924006833563e-18
e3539167,2.93675090927559e-17
a1f32e74,2.980238668695567e-14
b348ac39,9.487178463651378e-18
4db8e0d7,3.5619512215999093e-17
d66d465b,3.4717752999418285e-17
b10d2bbb,1.0010358427597899e-12
01e63d93,6.993432403234687e-18
4b7aada2,1.0804851330054208e-18
7583914c,8.517262278782584e-20
caf59295,1.8411528762860955e-18
4a9404f6,1.6083484101777316e-16
45d719e3,4.767837816415722e-16
71716a82,4.8141702009931765e-15
5a0dd3ab,2.3642608616888645e-16
c5810d21,2.1757236526211843e-18
f678038a,8.366394874810569e-20
e3f2411e,1.8949447210336333e-17
070fa8e6,1.7708763668249257e-14
fe6e897a,6.792740354091969e-17
05f4931b,7.212800642126746e-14
4ce91a00,2.1461808143257917e-17
0246ee0c,1.87305355155854e-17
d0cd49b0,1.2906914035812345e-12
d0a8b2f0,1.3495333373887827e-15
f108894b,7.676710886163702e-18
156c5a85,1.331257777679881e-17
df33d7b2,6.681894843287413e-17
baa0ec5c,1.204633978670611e-16
243bac76,5.148041777272906e-19
72b7819c,4.1988614335477744e-17
3bf4c2f4,2.2131099498337028e-16
70b0d042,4.210854321479163e-12
51e2b7ca,4.366075001758634e-17
0dd1212b,1.5137071690497425e-16
c721c53c,1.56068467509565e-17
a9028dea,3.736955309168691e-16
7ce9e776,4.444793955772153e-15
6578f35d,1.1425662167098985e-17
0ed8cf16,5.667769313773274e-13
447846f7,5.974501812114823e-18
0699c09a,4.946859044590821e-19
d28af579,7.627312410135589e-13
6569075e,1.460226329736864e-19
1ab85794,2.797279655320779e-17
1745f65a,9.181933928368284e-18
857d0e74,8.711946679538477e-16
8a24db5a,6.599917935860958e-17
dbdbfc89,1.5585665964191468e-17
bf742a69,5.056696933087014e-20
3fa06975,3.374985200746743e-18
346bee7d,4.3122656455975284e-16
1f0f8e85,7.699422764390236e-15
65f5a422,3.7629187960019905e-12
ab6e8e04,3.030711595826407e-18
8c5ec9b8,5.70580190949917e-19
33f6b29a,4.8676116272178185e-15
0129bddd,9.59733539622682e-16
914dced2,1.461304019929977e-16
4e43ed1c,1.7757249663741257e-12
4cabc6b4,1.251899872965279e-16
8c1e831d,5.117639064051249e-17
8e7d4626,6.2165154073685544e-15
8f6d47ba,1.0657402249963568e-18
fddd6685,2.2304993459892927e-18
9ab2d11f,3.5516222276307173e-19
d144c4fe,3.0314269519599007e-19
d809a3e5,4.909151499379709e-18
888e38cf,1.3170028501066629e-18
0cadb51a,6.070769306870704e-16
a3c247d3,4.142148342564362e-16
8d866bfd,5.061404854261875e-13
fc0b7b59,2.0604859947437066e-16
bb58f257,1.7154027599154646e-19
5abd9ea2,1.7431646886917884e-15
f31369c0,2.3542933482322976e-20
b2df1546,2.2239582912184377e-17
2d955a2f,4.882207381327549e-16
224f31a7,1.7556011010473392e-18
7354202b,4.314449584394403e-18
91bdeaa6,7.968632806561182e-13
4af9acf6,4.808072013759199e-17
e78ddb82,5.621426057527941e-15
9c0d19a3,1.3503838008194735e-14
ff042ec1,5.236850314288208e-14
89f9dbb6,1.3951581318179251e-15
51062fd7,6.438398037921939e-19
81fbf318,1.4786697173610174e-17
0226002d,5.5420005853921834e-17
af182c5f,3.585658548827924e-17
1a49506e,7.10146392103421e-14
fa530b08,4.2196373154029625e-18
aedf4fac,2.1917354704564345e-17
0ecfc382,5.234582963921852e-18
6b055252,5.27548551989155e-15
e84e4298,3.1605960812533572e-15
5cbebe85,3.264976796722091e-18
f43ac361,7.535010711330306e-18
4c44148d,1.4697014780992767e-15
d3320ed0,9.688593799521712e-17
076589f2,1.7032317174401783e-16
ea34a408,8.885222588284288e-18
60b2a91b,2.296016641355892e-17
c79f6c3f,5.294655781312046e-16
dd40e451,2.372473375508087e-16
a0bfc4d6,1.9642091859341286e-17
c68e8922,1.290275971190056e-15
75b9b3d3,4.006326080076544e-15
09585ae4,3.4079235327386045e-18
ade05c36,2.6927164158324407e-16
8aa76684,1.1816367959246402e-15
6399fe30,9.665333315260598e-18
9b7ad695,9.424693627920034e-20
7f6d3c16,3.728509331893382e-17
8b5497a2,6.98088159180042e-17
b61ac08b,2.5062685409149775e-18
70c83161,1.2737498653894794e-17
f41de0c7,8.757958038628922e-17
01172550,3.3589340339297536e-16
878baaa6,2.2358587732551156e-17
a71ac38d,1.5408898294469498e-18
3e61c5e1,4.858415644619363e-13
2d10aadc,4.0440220108446754e-15
b3027c0a,3.575753722737092e-18
2b76b075,1.2284308399281284e-16
c47fc129,1.162232575360075e-19
bb478cae,4.461721751231533e-19
b3c9e845,2.937959866166316e-14
4b1b2a61,3.0530987593403996e-16
14b311f6,5.739688479986231e-17
e5c8e775,9.543690409125235e-19
566c86ca,4.28597223744604e-18
149b5e89,8.153974247272098e-18
f2aaa705,2.649150070283804e-16
6b7e4a08,1.1325681673640313e-17
ebb4f679,1.9716253150750034e-18
5a17b824,2.1894313026118864e-15
2c407095,4.8977433552436223e-17
93e299b6,4.425738546725349e-17
dee0c66e,2.236206271830449e-19
3f9d7570,2.4032419134915485e-17
3be9624f,1.6155242350788536e-16
e9ee98da,6.089971676133857e-17
e73d6bae,6.219258100051764e-14
f0ccd2ed,7.117125221415763e-14
1a6fd33e,4.657140006981343e-17
c4be528d,1.3089904594282276e-12
9568e398,3.4319134248638674e-19
319842ec,6.965723143115916e-16
6eb11771,9.32826246307225e-20
f902ef9a,5.832325297053882e-16
7d324378,3.0622869409639345e-18
1d0c5e40,4.519887979348338e-16
674b40ff,4.860013352078879e-19
fb24d7d7,1.8427340320269907e-18
bc1540d3,5.043261167127298e-16
6ee01efd,2.6003967315398368e-18
27c82155,1.3536715598659854e-18
b26da393,2.810619166925503e-16
13a05958,8.063256026004427e-17
2f077a39,3.312380751629984e-13
a6ab4353,3.7855943232801973e-16
518ca536,2.47868707192904e-17
75f5fe9c,9.898008054633496e-19
c6e42e94,9.96198103998561e-20
5f2bae34,5.485503239656138e-18
2b6e8231,1.4799246152012203e-14
b37e6922,2.1453553873361373e-16
08608737,4.913842685478958e-15
0712e0b2,1.7652404848796032e-15
acbd4462,5.532217851159764e-18
16a25321,1.7251290080518043e-18
abb85c83,5.206409241889133e-16
621fc582,5.341000783702565e-19
2b692382,1.7464709296001627e-17
fcf645f5,1.6908678157371239e-15
8dc77e3e,7.283985383658226e-18
a6a980c5,6.95034050677192e-20
c835f175,1.9039284401533574e-18
4d1fc845,9.285809615331468e-18
6f2dc077,3.579711781968158e-18
9ba185f6,1.2130562125536176e-13
4e5f188f,2.291344228947825e-17
a495efac,8.196378239657951e-20
1f3d6cbd,2.379270814909803e-16
0f6372d9,2.188611771765638e-16
830e6f72,1.3479377920139516e-16
84922e32,4.555252981324745e-15
b7d95c92,2.8076952621311404e-15
18d29c0b,3.9502835003741785e-14
d337c39b,2.4556929406616135e-11
0fecb752,1.4970026205387036e-16
e59ce961,5.286456700905971e-18
3131bac2,3.169829560941597e-17
85cd075b,2.2124831454527346e-18
53eae829,5.440320359851807e-19
c52d4735,2.8056486717118964e-16
8d0dff4e,1.170170226367528e-17
af396578,1.1471482348206257e-16
81b71a3e,1.548958728168221e-17
b081a6be,1.0489503817564544e-16
a298e472,1.5225025897674417e-14
2c3040d5,2.5790399620994833e-17
777e918e,1.3628230725729659e-16
8f140837,3.909369659675692e-16
69e74507,5.927827318870906e-18
d2fa49dd,4.488626317642703e-19
e4b8a658,3.3830671689216927e-18
b22b7bb0,4.0320621173876815e-18
e28e413d,2.89050390297224e-17
d79a5b42,4.2394525096947316e-17
8d05dd93,1.1075712185771875e-14
655b528c,9.661757413472532e-18
fef22c11,5.468266450051758e-18
11ce85c7,2.9705100294282307e-15
2abdf225,8.078526441856646e-17
691e57a6,2.4360292750954518e-15
5edf8257,2.471617787890815e-15
2e3e6525,3.27805754141579e-17
5e1e95ef,5.400690012627299e-16
2d6baf47,2.0347410900564022e-16
ea692aeb,1.8411187550858277e-17
326ea4da,4.74444858976407e-17
2c2144a8,3.7517202680358035e-18
995f5f0a,1.897033889747728e-18
b10fdf53,6.974204589895892e-16
3dc110b0,4.905709104542508e-17
1e423da1,4.553650447928099e-17
e415b627,1.5250432822980877e-17
f905d8be,1.925129906433704e-18
ebe75960,2.0206622775074026e-17
9887d0d7,3.74217253581541e-18
d20fc497,6.765306677466076e-16
57cc8d82,9.218578525812751e-17
19c1c0a3,4.198202584189876e-18
bd5242b8,1.5169009711518688e-12
a93c966a,2.7030785073658928e-17
69f7ee7c,1.8704556088650824e-16
400c030f,5.881677009981164e-17
f7cf59db,1.2716149883290964e-15
9057f177,5.377626681902104e-15
f874aa96,4.968039521163124e-19
3d2b2f65,3.735232761791331e-15
b1a9889f,1.406965178179587e-14
5638800a,5.338823437535172e-18
6cc3de85,7.154588196947576e-16
c45a6f9a,9.179798848152343e-14
719dcb55,1.0969346793111976e-19
abc29c67,1.5557043860635908e-16
0d8454bf,1.7617624617190589e-15
da9b4543,1.3493282283606052e-14
f5643fec,1.6730046849729185e-16
d8f178ad,4.484070721070404e-13
6813bfff,3.052140536775206e-18
f517bc3c,3.314042214167562e-17
c1254561,2.9527214921573043e-19
fb1ed800,4.795287431025308e-13
42cd718d,1.2263185018850763e-17
3a3f1352,1.9569565457326025e-15
531c29eb,2.6627729739663886e-19
f6383a5e,7.722948257467277e-13
9927fa32,1.3831963656240246e-17
de4e8cd1,8.001387548396891e-18
0df14296,2.975034879432463e-15
9604cf33,7.181682663347873e-17
3ae2ee8a,3.353798358821103e-13
95996594,5.99896112923771e-18
2908036d,1.7649567288422732e-16
59b96076,1.8278096175531965e-16
1b511fe9,9.28789990073939e-18
52e0670a,6.999177768158909e-16
8b045c21,4.4049440202191537e-14
d818079e,1.2924632220181033e-15
0e359c0e,8.862107356938739e-17
9f68e110,3.341310984066536e-16
2257324c,4.8142755374811015e-17
6d5c700c,1.5765168643743117e-14
ac3efb70,1.2132526878014337e-17
c17b7dbe,1.5994843321457015e-14
9cbbe5f8,2.2261822490133478e-17
2f7d1ca6,7.245049992225355e-18
2a773c6b,5.284453430398628e-13
4aa51844,1.425219916966649e-19
50414b6c,4.594516875957363e-16
fa708c94,3.7423596440699697e-17
4ffb2214,2.167910931735621e-18
f080f2fd,4.073137425065227e-18
7686a991,1.2761524114786399e-17
210584fa,4.2377848308617634e-18
314a0c60,1.565544361194399e-17
652738be,5.947933660356564e-13
97328fb4,3.247936718939182e-16
1ffc4b1b,1.5666607890000607e-14
285775b5,3.254308027976535e-18
fae7c37d,1.2898330788377603e-15
95faa6e2,4.310665646682279e-18
2cc92463,3.4198283574734983e-17
be0a4884,9.457486021470399e-16
0ec6cc07,4.742707250497554e-19
7addeb4a,5.526065182501921e-16
7078e35a,3.3457205846503825e-18
00bb722d,1.8126104054081062e-16
fb6d9aaa,1.2970324141971246e-14
8739c78f,9.24489536302791e-15
b80307d7,4.233487213989244e-18
d6aba752,2.113015335890745e-14
239e313f,2.5418467784727715e-17
71cd2877,2.8171012189032646e-17
b870c6ec,2.6876879518015063e-16
148f600c,2.942121958429019e-17
f2de5d65,1.3304607064416248e-17
9c48afc7,2.4058861253597498e-15
888d5190,2.7809703667936423e-16
c2d79443,1.0872540553555188e-17
07458d5d,6.600852583778694e-16
80eedd13,2.7036150167111944e-17
281ec65c,1.5071939034115663e-19
2d85da71,3.8266981852324883e-16
88e6d0b1,9.521999650623312e-15
b2bd9d8e,5.342476085140472e-16
38a978ce,2.1332352723032143e-17
23ff220a,5.689550085209187e-17
db055794,2.0631580197328244e-18
e1707308,5.3654828095182056e-20
83a3aeef,3.6745146211006154e-17
7e15b042,2.541592048203136e-19
0bd24025,5.932538823834722e-16
ffd5b968,7.573820784900375e-20
bbbeb3f3,2.3349611979499502e-16
8b8867f6,2.4493342039331263e-16
e194338e,2.0151211600200324e-16
6f151f1d,7.864581139503481e-17
195dca0c,1.2156663181108021e-17
f53d80c7,1.1963341300883393e-19
11e40b77,3.1233077321515324e-16
68ef9a7b,5.019196643458448e-15
9e71b979,5.262937639985373e-17
468c860e,3.4185219911320933e-18
db924274,1.2503433837502502e-17
bd440b55,1.7296843211195288e-12
00aa3cc0,9.102464867122967e-16
4a12a86b,1.1392672549909145e-17
2c6d8b37,3.280586133286691e-16
e3627025,4.6659114831364146e-15
be761ffe,7.550461617992184e-18
b0656196,4.964880973353121e-17
ece21805,5.271140240872135e-15
588abb8a,1.3030860570271974e-13
6cbbefe2,3.230807992210026e-17
4b8bfbee,7.237402211153935e-17
6e92fb57,1.3801664692146917e-16
9a44a5f2,4.362876975926716e-14
4f0b2b92,1.9209870798692118e-16
1505b82b,3.946387712623114e-19
7d466bf9,3.4009324219666515e-13
576c6542,3.654509175267959e-18
8291657d,5.858458910454637e-16
f511d824,2.73547516840543e-16
4d47c4c7,3.803974921692003e-18
fa54293b,1.0984432447834624e-17
01b9a8b1,3.0920940386496194e-16
c28c7b2c,9.641359966747587e-18
584ce991,8.357444465220137e-17
f3f4b189,1.9684709527988998e-16
7198ab97,1.169769758454489e-15
5e72d0b6,1.116124859034049e-16
f6515d3b,3.1721661807359366e-16
8bc9742d,1.1474743681280652e-12
22c36469,3.2821223896639367e-18
7fcfd569,5.656073093202431e-17
80a85ac1,8.427005060779926e-18
76ba4556,1.912777255379597e-14
bb77bbf5,1.2440584654560723e-17
3f73ab1e,1.322532097552243e-16
097e911c,5.145203170516129e-16
e10f4392,3.4561322987541883e-12
806d5b36,1.5543688202465627e-17
3d39d621,2.0443330433523426e-17
fde36964,8.995790166403026e-18
e0f2ae24,3.1071664522786115e-18
f6988945,4.311988083488625e-15
3b11719a,8.952826405387022e-18
0deb60e7,1.6475016346618348e-15
c0b9e68a,6.252024722583349e-14
3494a0d1,2.0155582422557054e-17
acbb9196,4.652193276335863e-14
52986021,1.1333893922761739e-17
d544ca63,5.817875576718214e-18
65f12c9d,3.2810834508145705e-18
b2481ac9,1.6272876036571948e-17
c243a8fa,3.985307973929965e-14
72d75152,1.8143181032391096e-17
8bab8f93,6.761222952956351e-18
cd4e72c6,1.5761739422584352e-18
650ce31e,1.8389297043127674e-16
b7e02cd3,1.5482631486824026e-15
31c6cf57,1.218649086401043e-14
a602c92d,1.9650691332386964e-19
b00d875e,2.2133621075716335e-17
b9fe2749,1.596848184295856e-17
24ec82b4,5.077985558085696e-14
b4e44ab4,3.339665512452211e-13
5cac86aa,8.280421211610017e-18
521c5d2b,1.68539869605027e-17
edc2db0b,2.6054250648762343e-15
99042dbf,7.421559581596208e-18
284a1e3b,1.5128997348927723e-15
2b162deb,1.1230114188749611e-20
7b2d72ff,3.583254034048906e-16
98976b64,8.557695627096364e-16
df369406,3.2904246856668457e-16
ba529f7f,7.108340727423083e-16
0ee35685,5.8168636635138205e-15
5c9153a7,8.1350923608654725e-16
c34bfffa,7.840710824607569e-16
7f2f2bef,5.167030432017097e-18
36b6304f,4.0981097761476316e-16
8500f7a8,4.736745222155486e-17
31edcffe,2.0964107796191296e-15
b17fc779,1.8289289692148488e-20
b1301f39,4.104995677552776e-15
78f1eb1c,4.2378718535709264e-15
29fd91a7,3.103406068368994e-14
7fc4ec36,1.9993841719506862e-14
6d519a8f,3.617353793795241e-17
b98b48fe,6.641543517169198e-16
00798379,3.0238635743302338e-18
b182e233,1.0769415300353349e-19
72481332,1.2688149515153579e-14
a3dd6b46,1.2520083742462275e-18
55e1a2fa,4.3961008023793627e-20
ca167f7e,8.887053138979868e-18
a2f6fc60,4.145955954185618e-17
c12ce38d,1.4139400168447815e-19
41cc3cf1,6.385154386445856e-18
75d15e82,6.44108575866318e-16
3ea7f47e,2.6302996167404554e-16
f78236c5,9.08701660743905e-18
23e4de19,1.7825218098881633e-16
46bb840e,8.003742697036952e-17
0163756d,1.971708901675902e-17
760c3340,3.701823161843441e-17
f657d0b3,1.9576117588045282e-17
2834e5e7,4.352455969281316e-17
e1c188b9,5.704980643227996e-17
ebc4685b,4.6375149815124e-17
dad4ec14,1.4388790873492155e-16
598af27d,4.4388342827772487e-13
b4dc7f97,3.83938792992244e-17
720f420d,9.146520671983664e-18
c76d8118,6.049128806208439e-17
b471c603,5.748162862643776e-19
d7f44170,6.526688496499475e-16
c9b9f79f,3.116795703148372e-17
ab4da4fb,9.56793610685493e-18
178aa124,4.091343835783642e-17
8c5d18fd,8.855243605445165e-14
cf2a2fc7,7.268722577867643e-17
2e246f9f,1.329974208436158e-16
2ba7907a,3.672777210942009e-17
f214540a,3.792660827991564e-17
03d3ec95,8.481573338609437e-18
63d2d8ae,2.801636581043218e-17
baaaa0bb,1.23032541440312e-16
156bd669,4.1830986374433166e-13
cec57749,6.1940888998359065e-18
451cf7a1,1.7069707392450405e-17
67ee7a39,2.1243503599076597e-18
0e8a2a9a,4.63063662664142e-14
a52e73bd,1.0662338508171621e-15
e6ac7aee,4.335865704043707e-18
7a85f62a,3.602113910833793e-15
43a086e4,2.6300386247135826e-16
32136d23,1.397036918657571e-13
e7f5ccba,8.157154922163487e-16
58476959,1.3644713953796001e-17
8ccec255,9.995380530338849e-17
4b22ad9f,6.4803144848848734e-18
a1401886,1.0588431930488897e-18
2686bacc,4.335475036566566e-15
2989e2e0,5.107617142272904e-16
b77deb16,1.6089971927475753e-18
08493b52,5.82967514272016e-17
23d82bac,4.412859013715653e-17
9ac4b71e,1.1977705501083481e-15
e6ddc0f5,1.1797412208919798e-14
17832ef4,1.8767851804366775e-19
ed60af4f,1.1745344312793578e-18
aaa95c59,3.15280188259607e-17
f9a48982,5.562532788441592e-14
316eab1d,1.5216394208425422e-15
2a57d8ad,6.935832922050476e-18
6f19f77d,3.1637548788719053e-16
8da56219,1.4962911552146574e-13
67fb6867,1.783010475106835e-17
ce92720e,2.618376304518871e-16
2893de1d,1.3068997074639708e-16
257e9545,4.729250055907082e-18
f3dd39cf,6.013595944677122e-20
5b6ac9d0,2.6318793607156554e-13
71d93ab6,7.564365266774669e-16
ba6f3747,9.732001591090535e-18
22c4a251,7.157868014398463e-15
663a0e81,2.6600779599736868e-15
006abe61,2.785142533454462e-16
73101c44,4.458387179387179e-19
6532ea43,2.1548860961795243e-16
6b212e40,7.669564872851857e-19
ba767a4e,7.948120425670926e-18
b68fda7b,5.64997048551526e-17
8c7e4855,4.4675046031539354e-15
6e303b94,6.064913662227217e-16
973c63c0,9.392625532325585e-16
91bc8a61,5.280544339465731e-13
b9d42d7e,5.0981152854892825e-17
1e50c3f4,5.210343180533537e-16
e6515685,3.071637663577836e-16
c0d02666,3.2692818433308715e-15
420c7bc4,3.8620980082039607e-17
35d0788a,1.0732475714792809e-17
56f15158,1.5725676579610333e-14
f0a0586b,1.867196616513297e-17
ee809167,1.4090892487870115e-18
83f5d9e4,2.2844946420685908e-12
e897ba70,2.3794058769602204e-17
da4f1697,9.41428234498953e-18
6a5c8da8,7.102675665192728e-16
b352e469,4.56267510752506e-13
e7fc4119,6.301022259933393e-18
95906de0,2.5316927642224074e-19
f6a9fa75,2.9910324201303407e-16
f0e65285,1.1142720618328823e-20
00ba1b5a,2.287399133291319e-15
c6452bbc,1.1934762210719686e-19
10841913,2.067981309884621e-17
55a784b5,4.490085061571725e-14
37d789ea,8.818536776225366e-17
6e7afade,8.4061726824889e-17
98cf7b29,9.727176646577513e-18
81f2879e,7.878067624559444e-16
6ac9185e,1.8393006120994362e-17
37799494,5.173544363535666e-16
37cfb516,1.559029590087508e-18
3999e2a6,2.1551643266503626e-17
571a73c4,6.931148494844012e-19
5c946fa7,3.514185428973851e-18
293d4dcf,3.3061143828279555e-16
92165d7c,5.174395525768538e-15
4af76897,4.393966049706264e-15
fb33d700,2.205215719232323e-14
86e22626,1.6718188917863217e-15
da603904,5.0401927411620204e-20
c85e38bf,4.342469914054331e-18
8046c7d3,2.5416446291365302e-12
115f4b3c,9.202166766151331e-18
1b513356,6.3072513435362235e-18
aeff3630,7.42841806692713e-17
707505e3,4.140304161255777e-14
2494f3db,3.070721438626703e-14
8711f61e,3.8157636516279253e-17
381bdd01,1.913978643236846e-17
efc85238,2.638629226247191e-17
ea62c1f2,1.1955695349949078e-16
738bc412,2.7813602749189815e-18
b6357cd7,6.010279772431518e-17
dcbd2946,6.5676668255220045e-18
60d6c35b,2.3917091959552117e-17
a66ab78b,4.715491709670998e-16
1a71e92f,2.5536784668757535e-14
9adc2c2a,7.905036888902224e-17
00503faa,9.740725865011132e-19
cddbbe52,8.576745265731215e-17
bda9d3f7,3.9904309774257247e-16
a3396076,1.2320355739236263e-15
f96b8060,8.935177834933956e-20
1f692c31,1.6729225757165943e-15
80fc2b4c,2.467970516959497e-16
bcde0042,1.7673908262469742e-14
00abc1a2,2.0460037165791284e-16
19dd8b45,3.380500699788798e-14
21c789c0,6.957271375576319e-18
47a552ec,1.770822326122891e-14
7817f1f6,5.308685939097415e-18
3a9d0cd3,1.5453628603081186e-19
6a461834,4.501972504594971e-17
9bebaa19,9.755237425369394e-17
f1c137fc,1.527459476867355e-17
c10a2b86,1.009869654689958e-18
f7078526,1.1273413063792818e-14
ca783374,7.987603410669308e-18
8288ecbc,3.1088295568027923e-16
6c8cc252,5.0582843056072e-18
d0d8eac7,6.519242431692232e-18
ca13b8fc,8.373261285721245e-12
b6f813a0,5.352073818853942e-12
a7f9dd0c,1.6028727392204266e-16
2b3dce68,2.9256505292669325e-15
d3ddf42a,7.42876164466636e-16
ad975bfd,1.7981008104309788e-15
d6684c82,2.0068579565728727e-17
cff528a7,6.378363413611296e-14
f320ea1f,4.6122509003715604e-17
d70f80d8,1.7910066646522627e-17
301e2089,7.673230441018324e-17
f2101db5,4.584835289370246e-16
e9609fde,7.417664877782618e-15
6b06f3d4,1.891983249004571e-17
dc5f06a5,1.6901243788897855e-17
